problem_symbol,control_option,delta_single,delta_joint,max_beliefs,num_runs,max_steps,seed_offset,ave_cum_discounted_reward,ci_discounted_reward,ave_cum_reward,ci_reward,ave_max_num_beliefs_2,ci_max_num_beliefs_2,ave_ave_num_beliefs_2,ci_ave_num_beliefs_2,max_beliefs_reached_2,percent_reached_max_2,ave_max_num_beliefs_3,ci_max_num_beliefs_3,ave_ave_num_beliefs_3,ci_ave_num_beliefs_3,max_beliefs_reached_3,percent_reached_max_3,ave_max_num_beliefs_4,ci_max_num_beliefs_4,ave_ave_num_beliefs_4,ci_ave_num_beliefs_4,max_beliefs_reached_4,percent_reached_max_4
box_push,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,222.96856101126184,2.158090620999045,1206.1111999999991,7.6940227818775515,1.5235,0.021938566237205942,1.01497,0.0008235215146689021,0.0,0.0,,,,,,,,,,,,
stochastic_mars,independent,1.0e-5,1.0e-5,200,2000,50,0,25.95133400137252,0.19972296881331733,124.18650000000001,0.7897979882560648,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,28.992165554277125,0.0715806955682571,144.19755000000004,0.2473801056769532,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,24.381994575577078,0.26534164307172764,116.85190000000003,0.965314923881863,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,28.992165554277125,0.0715806955682571,144.19755000000004,0.2473801056769532,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,28.992165554277125,0.0715806955682571,144.19755000000004,0.2473801056769532,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,28.992165554277125,0.0715806955682571,144.19755000000004,0.2473801056769532,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui,independent,1.0e-5,1.0e-5,200,2000,50,0,15.329195167150058,0.17523617472822953,73.58505000000002,0.6671676011531227,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,23.90613683052332,0.08610947804857931,123.56989999999996,0.2521992662061677,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,16.39373747616313,0.17879264620554172,82.30295,0.6921891815651094,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,23.90613683052332,0.08610947804857931,123.56989999999996,0.2521992662061677,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,23.90613683052332,0.08610947804857931,123.56989999999996,0.2521992662061677,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,19.81786921098239,0.2427060449327256,98.01305000000002,0.9108908459665135,2.0045,0.002934111160837653,1.24448,0.0011360102619860752,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp,independent,1.0e-5,1.0e-5,200,2000,50,0,2.763785422415161,0.13657877614315328,20.593700000000027,0.9686082056081468,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,7.288626299187436,0.05930286874538693,46.88894999999998,0.08426063762543289,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,3.505311864878683,0.10642432088936722,25.016,0.9000935760119548,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,7.288626299187436,0.05930286874538693,46.88894999999998,0.08426063762543289,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,7.288626299187436,0.05930286874538693,46.88894999999998,0.08426063762543289,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,7.094112042152201,0.07429068431194195,45.62714999999999,0.33440385096298075,1.229,0.018420211163003675,1.0551799999999998,0.009341932966032824,0.0,0.0,,,,,,,,,,,,
stochastic_mars_ui_3,independent,1.0e-5,1.0e-5,200,2000,50,0,16.61921199282763,0.14217481331266266,79.4081,0.44036136783720464,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
stochastic_mars_ui_3,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,25.1695100605987,0.06993126337800697,128.20649999999998,0.19102533742404176,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
stochastic_mars_ui_3,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,19.71415322903729,0.11230449215326228,102.197,0.4040587890410263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
stochastic_mars_ui_3,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,25.1695100605987,0.06993126337800697,128.20649999999998,0.19102533742404176,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
stochastic_mars_ui_3,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,25.16822355731494,0.06998385394990915,128.17199999999997,0.19564054622818924,1.0185,0.005907186608429894,1.00037,0.00011814373216859795,0.0,0.0,1.005,0.003092047926567458,1.0001,6.184095853134915e-5,0.0,0.0,,,,,,
stochastic_mars_ui_3,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,23.753918452477134,0.15022626195692412,120.08005000000001,0.5218257331031717,1.0805,0.011926787494122829,1.00176,0.0002776098404807833,0.0,0.0,2.0,0.0,1.2148800000000002,0.0013398810921684732,0.0,0.0,,,,,,
stochastic_mars_5g_ui,independent,1.0e-5,1.0e-5,200,2000,50,0,13.113302344507126,0.16376685701338828,58.395349999999986,0.7894019239616017,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_5g_ui,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,20.658068829031446,0.07308067190906829,106.34895,0.23390389302853626,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_5g_ui,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,14.849803689511171,0.09959895705546004,74.23219999999998,0.3771102959790344,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_5g_ui,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,20.658068829031446,0.07308067190906829,106.34895,0.23390389302853626,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
stochastic_mars_5g_ui,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,20.651817301872033,0.07334261588589694,106.29575,0.23719795221674633,1.042,0.008793404959706604,1.00087,0.0001851760555951632,0.0,0.0,,,,,,,,,,,,
stochastic_mars_5g_ui,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,17.97021444820707,0.1981052019729075,89.04864999999998,0.7993413613853297,2.999,0.001960000000000004,1.1990200000000004,0.002229552151235207,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3_ag_ui_wp_3,independent,1.0e-5,1.0e-5,200,2000,50,0,1.6615599032060289,0.12033250596213987,13.609250000000005,0.8951560174245133,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
joint_meet_3x3_ag_ui_wp_3,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,6.417099450893654,0.059727927689276705,45.612,0.10184605929881309,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
joint_meet_3x3_ag_ui_wp_3,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,1.034278401398089,0.0924676864513357,11.144950000000001,0.8227041246992729,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
joint_meet_3x3_ag_ui_wp_3,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,6.417099450893654,0.059727927689276705,45.612,0.10184605929881309,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
joint_meet_3x3_ag_ui_wp_3,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,6.416692515625413,0.05975725797255215,45.610949999999995,0.10194497207780262,1.003,0.0023974959423107914,1.00049,0.0008261551925159466,0.0,0.0,1.003,0.002769430929602135,1.00049,0.0007732883830639706,0.0,0.0,,,,,,
joint_meet_3x3_ag_ui_wp_3,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,6.1515553388726865,0.0734384548178242,44.35189999999999,0.31420773298511584,1.3315,0.02181382331559103,1.0505399999999998,0.009436671234959833,0.0,0.0,1.3295,0.02169553898860323,1.0404499999999999,0.00822027683680038,0.0,0.0,,,,,,
box_push_so,independent,1.0e-5,1.0e-5,200,2000,50,0,138.52161609167354,3.8140605415460853,444.2775999999997,20.385072891045283,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push_so,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,204.31813090254622,2.453419848922146,1096.7673999999995,8.419694828660857,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push_so,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,178.81226878954345,2.7422539393707837,924.0059999999999,9.87487541963379,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push_so,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,203.3645287735491,2.476594784153624,1090.4449999999995,8.444510084731823,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push_so,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,203.2348401501238,2.474636464145419,1088.7024999999996,8.461381536810086,4.8335,0.12635490605173066,1.7994199999999996,0.01907070610749899,0.0,0.0,,,,,,,,,,,,
box_push_so,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,199.7703291721647,2.5494104399697703,1061.5696999999998,8.846133333782173,192.1375,1.1837956902240763,77.98051999999998,1.558122092324035,1755.0,87.75,,,,,,,,,,,,
wireless,independent,1.0e-5,1.0e-5,200,2000,450,0,-219.7507190737105,3.890549886099228,-1001.7665,12.188845758878442,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless,mpomdp,1.0e-5,1.0e-5,200,2000,450,0,-152.77145603630606,2.3495211527234554,-691.852,7.262450471364421,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless,pomdp_1,1.0e-5,1.0e-5,200,2000,450,0,-152.77145603630606,2.3495211527234554,-691.852,7.262450471364421,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless,conflate_joint,1.0e-5,1.0e-5,200,2000,450,0,-152.77145603630606,2.3495211527234554,-691.852,7.262450471364421,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless,conflate_alpha,1.0e-5,1.0e-5,200,2000,450,0,-152.77145603630606,2.3495211527234554,-691.852,7.262450471364421,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless,conflate_action,1.0e-5,1.0e-5,200,2000,450,0,-153.0245167562643,2.3543260401481048,-693.2195,7.28336474621373,18.035,0.9115560216521555,3.488045555555556,0.11544715730043255,0.0,0.0,,,,,,,,,,,,
wireless_wp,independent,1.0e-5,1.0e-5,200,2000,450,0,-240.15934331619692,4.1241951657665865,-1093.8010000000027,12.919487605314163,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,mpomdp,1.0e-5,1.0e-5,200,2000,450,0,-165.7765874873856,2.4335217423199564,-750.7601000000027,7.601141192246669,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,pomdp_1,1.0e-5,1.0e-5,200,2000,450,0,-172.3542521635087,2.349521152723459,-781.6520000000047,7.2624504713645655,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,conflate_joint,1.0e-5,1.0e-5,200,2000,450,0,-166.48284344342431,2.431868104769392,-753.7678000000026,7.591888193359651,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,conflate_alpha,1.0e-5,1.0e-5,200,2000,450,0,-166.48284344342431,2.431868104769392,-753.7678000000026,7.591888193359651,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,conflate_action,1.0e-5,1.0e-5,200,2000,450,0,-166.48284344342431,2.431868104769392,-753.7678000000026,7.591888193359651,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,independent,1.0e-5,1.0e-5,200,2000,50,0,0.5986780481305529,0.0797618673576639,6.242949999999999,0.6560758362528645,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,2.208893810022079,0.1124104139507731,23.3236,0.8666365906337815,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,0.6279534239141822,0.08953791547964748,6.187599999999999,0.6766934772205568,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,2.0695150892987977,0.11540200332061683,21.0164,0.8902770283182688,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,1.987559293038746,0.11264884718273793,20.47085,0.888173745979099,1.5415,0.049388746960853144,1.0432100000000004,0.022504868764864672,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,1.6228406572272984,0.10437910968021281,18.746750000000002,0.8608480021100813,16.751,1.637195362810194,4.876140000000001,0.5349970162567171,64.0,3.2,,,,,,,,,,,,